state,county,geoid,lives
FL,Lee,12071040123,42
FL,Lee,12071040124,31.4
FL,Lee,12071040125,37
FL,Lee,12071040126,31.2
FL,Lee,12071040127,30
FL,Lee,12071040203,39.7
FL,Lee,12071040205,27.1
FL,Lee,12071040206,45.5
FL,Lee,12071040207,47.9
FL,Lee,12071040208,29.2
FL,Lee,12071040209,36.1
FL,Lee,12071040210,33.5
FL,Lee,12071040301,29.3
FL,Lee,12071040302,28.3
FL,Lee,12071040303,27.8
FL,Lee,12071040304,42.8
FL,Lee,12071040305,40.3
FL,Lee,12071040308,27.1
FL,Lee,12071040309,44.6
FL,Lee,12071040310,32
FL,Lee,12071040311,39
FL,Lee,12071040312,30.9
FL,Lee,12071040313,32.5
FL,Lee,12071040314,28.1
FL,Lee,12071050103,52.9
FL,Lee,12071050104,67.6
FL,Lee,12071050105,55.9
FL,Lee,12071050106,54.7
FL,Lee,12071050203,61.3
FL,Lee,12071050204,33
FL,Lee,12071050205,38.3
FL,Lee,12071050206,31.9
FL,Lee,12071050207,52
FL,Lee,12071050208,36
FL,Lee,12071050209,33.7
FL,Lee,12071050305,69.3
FL,Lee,12071050306,57.7
FL,Lee,12071050307,66.4
FL,Lee,12071050308,53.3
FL,Lee,12071050310,62.3
FL,Lee,12071050311,40.5
FL,Lee,12071050312,53.3
FL,Lee,12071050313,58.8
FL,Lee,12071050314,66.2
FL,Lee,12071050400,36.4
FL,Lee,12071050500,38.5
FL,Lee,12071050601,54.5
FL,Lee,12071050602,47
FL,Lee,12071060101,62.3
FL,Lee,12071060102,56.3
FL,Lee,12071060201,70.7
FL,Lee,12071060202,68.7
FL,Lee,12071060203,59.6
FL,Lee,12071060300,68.5
FL,Lee,12071070101,56.9
FL,Lee,12071070102,55.7
FL,Lee,12071070200,63.8
FL,Lee,12071080100,59
FL,Lee,12071080202,65.9
FL,Lee,12071080203,66
FL,Lee,12071080204,63.3
FL,Lee,12071080300,46.1
FL,Lee,12071090100,66.6
FL,Leon,12073000200,34.1
FL,Leon,12073000301,38.8
FL,Leon,12073000302,44
FL,Leon,12073000303,26.9
FL,Leon,12073000400,19.6
FL,Leon,12073000500,21.5
FL,Leon,12073000600,30.9
FL,Leon,12073000700,31.2
FL,Leon,12073000800,34.3
FL,Leon,12073000901,33.7
FL,Leon,12073000903,28.8
FL,Leon,12073000904,30
FL,Leon,12073000905,30.1
FL,Leon,12073001001,22.2
FL,Leon,12073001002,22.4
FL,Leon,12073001101,20.5
FL,Leon,12073001102,33.2
FL,Leon,12073001200,25.1
FL,Leon,12073001300,19.4
FL,Leon,12073001401,23.9
FL,Leon,12073001402,21.5
FL,Leon,12073001500,27.3
FL,Leon,12073001601,28.2
FL,Leon,12073001602,50.8
FL,Leon,12073001700,48.8
FL,Leon,12073001801,31.7
FL,Leon,12073001802,28.1
FL,Leon,12073001901,29.1
FL,Leon,12073001902,27.8
FL,Leon,12073002003,25.1
FL,Leon,12073002004,21.7
FL,Leon,12073002005,21.7
FL,Leon,12073002006,22.4
FL,Leon,12073002101,24.8
FL,Leon,12073002103,22.4
FL,Leon,12073002104,22.1
FL,Leon,12073002201,25.4
FL,Leon,12073002205,27.5
FL,Leon,12073002206,39.2
FL,Leon,12073002207,28.7
FL,Leon,12073002208,35.9
FL,Leon,12073002302,45
FL,Leon,12073002303,34.3
FL,Leon,12073002304,29.6
FL,Leon,12073002403,37.8
FL,Leon,12073002408,41.8
FL,Leon,12073002410,37
FL,Leon,12073002411,43.8
FL,Leon,12073002412,38.3
FL,Leon,12073002413,40.9
FL,Leon,12073002414,48.4
FL,Leon,12073002415,46.6
FL,Leon,12073002416,49.2
FL,Leon,12073002417,40.2
FL,Leon,12073002505,42.1
FL,Leon,12073002507,43.6
FL,Leon,12073002508,42.4
FL,Leon,12073002509,33.2
FL,Leon,12073002510,36.9
FL,Leon,12073002511,51
FL,Leon,12073002512,42.5
FL,Leon,12073002513,39.6
FL,Leon,12073002603,35.5
FL,Leon,12073002604,40
FL,Leon,12073002605,33.3
FL,Leon,12073002606,45.3
FL,Leon,12073002701,32.6
FL,Leon,12073002702,39.3
FL,Levy,12075970101,42.3
FL,Levy,12075970102,40.9
FL,Levy,12075970200,40
FL,Levy,12075970301,48
FL,Levy,12075970302,46.2
FL,Levy,12075970400,49.5
FL,Levy,12075970500,46.1
FL,Levy,12075970600,39.6
FL,Levy,12075970700,54.2
FL,Liberty,12077950100,36.5
FL,Liberty,12077950200,37.2
FL,Madison,12079110100,45.9
FL,Madison,12079110200,40.8
FL,Madison,12079110301,43.4
FL,Madison,12079110302,35.8
FL,Madison,12079110400,42.2
FL,Manatee,12081000101,53.9
FL,Manatee,12081000103,29.2
FL,Manatee,12081000105,35.5
FL,Manatee,12081000106,27.8
FL,Manatee,12081000201,59.7
FL,Manatee,12081000202,68.7
FL,Manatee,12081000304,42.2
FL,Manatee,12081000305,26
FL,Manatee,12081000306,41
FL,Manatee,12081000307,31.5
FL,Manatee,12081000308,59.3
FL,Manatee,12081000309,31.6
FL,Manatee,12081000310,34.5
FL,Manatee,12081000403,53.4
FL,Manatee,12081000405,51.8
FL,Manatee,12081000406,59.5
FL,Manatee,12081000407,70.6
FL,Manatee,12081000408,53.7
FL,Manatee,12081000501,38.7
FL,Manatee,12081000503,48.6
FL,Manatee,12081000504,42.6
FL,Manatee,12081000601,36.2
FL,Manatee,12081000603,41.8
FL,Manatee,12081000604,48.6
FL,Manatee,12081000703,38.3
FL,Manatee,12081000704,30.5
FL,Manatee,12081000705,34.6
FL,Manatee,12081000803,34.2
FL,Manatee,12081000804,49.2
FL,Manatee,12081000805,40.8
FL,Manatee,12081000807,47.3
FL,Manatee,12081000808,58.5
FL,Manatee,12081000809,52.3
FL,Manatee,12081000810,61.1
FL,Manatee,12081000901,42.5
FL,Manatee,12081000902,46
FL,Manatee,12081001000,53.8
FL,Manatee,12081001104,53.8
FL,Manatee,12081001105,51.6
FL,Manatee,12081001106,33.7
FL,Manatee,12081001107,49.2
FL,Manatee,12081001108,66.2
FL,Manatee,12081001202,45.6
FL,Manatee,12081001203,44.1
FL,Manatee,12081001204,53.6
FL,Manatee,12081001300,42.8
FL,Manatee,12081001402,57.1
FL,Manatee,12081001403,48.8
FL,Manatee,12081001404,40.9
FL,Manatee,12081001501,29.3
FL,Manatee,12081001502,34.9
FL,Manatee,12081001601,58.8
FL,Manatee,12081001602,47.5
FL,Manatee,12081001701,58.7
FL,Manatee,12081001703,64.9
FL,Manatee,12081001704,73.8
FL,Manatee,12081001800,61.1
FL,Manatee,12081001904,42.4
FL,Manatee,12081001907,41.1
FL,Manatee,12081001908,64
FL,Manatee,12081001909,56.1
FL,Manatee,12081001910,39.5
FL,Manatee,12081001911,42.5
FL,Manatee,12081001912,40.7
FL,Manatee,12081001913,36.6
FL,Manatee,12081001914,40.8
FL,Manatee,12081002003,42.3
FL,Manatee,12081002005,56.3
FL,Manatee,12081002007,48.7
FL,Manatee,12081002008,44.1
FL,Manatee,12081002010,37.7
FL,Manatee,12081002011,40.8
FL,Manatee,12081002012,45.6
FL,Manatee,12081002013,41.9
FL,Manatee,12081002014,41.6
FL,Manatee,12081002015,35.7
FL,Manatee,12081002016,58.3
FL,Manatee,12081002017,42.4
FL,Marion,12083000100,48.2
FL,Marion,12083000200,45.1
FL,Marion,12083000301,38.9
FL,Marion,12083000302,37.7
FL,Marion,12083000401,47.1
FL,Marion,12083000402,46.7
FL,Marion,12083000501,57.2
FL,Marion,12083000502,56.6
FL,Marion,12083000601,49.2
FL,Marion,12083000602,50.2
FL,Marion,12083000604,41.7
FL,Marion,12083000605,50.5
FL,Marion,12083000701,42.8
FL,Marion,12083000702,61.4
FL,Marion,12083000801,67.8
FL,Marion,12083000802,63.2
FL,Marion,12083000901,46
FL,Marion,12083000902,38.9
FL,Marion,12083001003,42.7
FL,Marion,12083001004,41.4
FL,Marion,12083001005,46
FL,Marion,12083001006,54
FL,Marion,12083001007,66.5
FL,Marion,12083001008,70.4
FL,Marion,12083001102,39.5
FL,Marion,12083001103,35
FL,Marion,12083001104,44.6
FL,Marion,12083001204,30.8
FL,Marion,12083001205,59.5
FL,Marion,12083001206,35.3
FL,Marion,12083001207,35.9
FL,Marion,12083001208,46.5
FL,Marion,12083001301,40.8
FL,Marion,12083001302,42.3
FL,Marion,12083001401,32.9
FL,Marion,12083001402,49.8
FL,Marion,12083001500,39.4
FL,Marion,12083001600,30.5
FL,Marion,12083001700,30.1
FL,Marion,12083001800,32.2
FL,Marion,12083001900,43.6
FL,Marion,12083002001,42
FL,Marion,12083002002,33.7
FL,Marion,12083002100,42.2
FL,Marion,12083002201,49.2
FL,Marion,12083002202,47.5
FL,Marion,12083002203,40.2
FL,Marion,12083002301,48
FL,Marion,12083002302,41.2
FL,Marion,12083002401,40.4
FL,Marion,12083002402,44.5
FL,Marion,12083002502,41.8
FL,Marion,12083002503,43.5
FL,Marion,12083002504,51.8
FL,Marion,12083002601,46.6
FL,Marion,12083002602,42.8
FL,Marion,12083002604,42.9
FL,Marion,12083002605,66.5
FL,Marion,12083002606,74
FL,Marion,12083002701,51.7
FL,Marion,12083002702,62.2
FL,Martin,12085000100,69.9
FL,Martin,12085000200,52.8
FL,Martin,12085000300,47.1
FL,Martin,12085000400,47.5
FL,Martin,12085000501,51.1
FL,Martin,12085000502,51.6
FL,Martin,12085000603,43.3
FL,Martin,12085000604,47.8
FL,Martin,12085000606,49.5
FL,Martin,12085000607,68
FL,Martin,12085000610,52.3
FL,Martin,12085000700,63.2
FL,Martin,12085000800,42.4
FL,Martin,12085000901,72.3
FL,Martin,12085000902,50.6
FL,Martin,12085001000,33.1
FL,Martin,12085001102,59.1
FL,Martin,12085001103,56.1
FL,Martin,12085001104,41.5
FL,Martin,12085001200,33.6
FL,Martin,12085001301,36.9
FL,Martin,12085001302,58.2
FL,Martin,12085001404,48.7
FL,Martin,12085001406,49.3
FL,Martin,12085001407,70.5
FL,Martin,12085001408,47.8
FL,Martin,12085001409,57.9
FL,Martin,12085001410,53.6
FL,Martin,12085001500,58.6
FL,Martin,12085001601,59.5
FL,Martin,12085001602,50.4
FL,Martin,12085001700,48.3
FL,Martin,12085001801,30.4
FL,Martin,12085001802,37.8
FL,Miami-Dade,12086000107,41.8
FL,Miami-Dade,12086000109,30
FL,Miami-Dade,12086000113,40
FL,Miami-Dade,12086000115,38.8
FL,Miami-Dade,12086000118,44.3
FL,Miami-Dade,12086000119,43
FL,Miami-Dade,12086000120,41.7
FL,Miami-Dade,12086000121,55.4
FL,Miami-Dade,12086000122,55.7
FL,Miami-Dade,12086000123,50.8
FL,Miami-Dade,12086000124,28
FL,Miami-Dade,12086000125,41.7
FL,Miami-Dade,12086000126,57.3
FL,Miami-Dade,12086000127,45.8
FL,Miami-Dade,12086000128,42.2
FL,Miami-Dade,12086000129,60.1
FL,Miami-Dade,12086000130,48.8
FL,Miami-Dade,12086000131,35.5
FL,Miami-Dade,12086000132,55.5
FL,Miami-Dade,12086000133,43
FL,Miami-Dade,12086000134,46.4
FL,Miami-Dade,12086000140,34.6
FL,Miami-Dade,12086000202,38.4
FL,Miami-Dade,12086000204,35
FL,Miami-Dade,12086000206,34.6
FL,Miami-Dade,12086000209,31.5
FL,Miami-Dade,12086000211,37.2
FL,Miami-Dade,12086000212,30.8
FL,Miami-Dade,12086000213,33
FL,Miami-Dade,12086000214,35.7
FL,Miami-Dade,12086000215,31.8
FL,Miami-Dade,12086000216,36.1
FL,Miami-Dade,12086000217,32.1
FL,Miami-Dade,12086000218,34
FL,Miami-Dade,12086000219,33.6
FL,Miami-Dade,12086000220,32.3
FL,Miami-Dade,12086000301,34.3
FL,Miami-Dade,12086000302,35.7
FL,Miami-Dade,12086000305,32.9
FL,Miami-Dade,12086000306,36
FL,Miami-Dade,12086000307,36.3
FL,Miami-Dade,12086000308,37
FL,Miami-Dade,12086000402,35.9
FL,Miami-Dade,12086000403,32.8
FL,Miami-Dade,12086000404,35.9
FL,Miami-Dade,12086000405,36.7
FL,Miami-Dade,12086000408,33.2
FL,Miami-Dade,12086000409,32.2
FL,Miami-Dade,12086000410,35.2
FL,Miami-Dade,12086000411,30.1
FL,Miami-Dade,12086000412,37.7
FL,Miami-Dade,12086000413,31.9
FL,Miami-Dade,12086000414,31.9
FL,Miami-Dade,12086000501,27.7
FL,Miami-Dade,12086000503,28.8
FL,Miami-Dade,12086000504,37.1
FL,Miami-Dade,12086000505,40.4
FL,Miami-Dade,12086000601,43.8
FL,Miami-Dade,12086000602,43
FL,Miami-Dade,12086000603,43.5
FL,Miami-Dade,12086000604,44.4
FL,Miami-Dade,12086000605,43.4
FL,Miami-Dade,12086000607,45.4
FL,Miami-Dade,12086000608,42.9
FL,Miami-Dade,12086000705,48.7
FL,Miami-Dade,12086000706,44.6
FL,Miami-Dade,12086000707,43.3
FL,Miami-Dade,12086000708,45
FL,Miami-Dade,12086000709,45.6
FL,Miami-Dade,12086000710,43.2
FL,Miami-Dade,12086000711,42
FL,Miami-Dade,12086000712,38.9
FL,Miami-Dade,12086000804,43.1
FL,Miami-Dade,12086000805,45
FL,Miami-Dade,12086000806,43.6
FL,Miami-Dade,12086000807,44.9
FL,Miami-Dade,12086000808,43
FL,Miami-Dade,12086000901,40.6
FL,Miami-Dade,12086000902,39
FL,Miami-Dade,12086000903,38.3
FL,Miami-Dade,12086001002,34.5
FL,Miami-Dade,12086001003,38.6
FL,Miami-Dade,12086001004,29.9
FL,Miami-Dade,12086001005,48.2
FL,Miami-Dade,12086001006,33.1
FL,Miami-Dade,12086001101,35.2
FL,Miami-Dade,12086001102,29.3
FL,Miami-Dade,12086001103,36.4
FL,Miami-Dade,12086001104,41.8
FL,Miami-Dade,12086001203,32.9
FL,Miami-Dade,12086001204,43.1
FL,Miami-Dade,12086001205,43.2
FL,Miami-Dade,12086001206,46.2
FL,Miami-Dade,12086001301,40.7
FL,Miami-Dade,12086001302,38.9
FL,Miami-Dade,12086001401,33.2
FL,Miami-Dade,12086001402,31.7
FL,Miami-Dade,12086001501,23.1
FL,Miami-Dade,12086001502,27.5
FL,Miami-Dade,12086001602,43
FL,Miami-Dade,12086001603,45.5
FL,Miami-Dade,12086001605,44.5
FL,Miami-Dade,12086001606,40.8
FL,Miami-Dade,12086001701,35.3
FL,Miami-Dade,12086001702,33.1
FL,Miami-Dade,12086001703,36.6
FL,Miami-Dade,12086001801,29.6
FL,Miami-Dade,12086001802,31.1
FL,Miami-Dade,12086001803,29.7
FL,Miami-Dade,12086001901,31.4
FL,Miami-Dade,12086001903,31.7
FL,Miami-Dade,12086001904,36.2
FL,Miami-Dade,12086002001,38.5
FL,Miami-Dade,12086002003,35.6
FL,Miami-Dade,12086002004,34.6
FL,Miami-Dade,12086002100,42.3
FL,Miami-Dade,12086002201,37.2
FL,Miami-Dade,12086002202,35.3
FL,Miami-Dade,12086002300,36.7
FL,Miami-Dade,12086002402,34.8
FL,Miami-Dade,12086002403,36.4
FL,Miami-Dade,12086002404,43.5
FL,Miami-Dade,12086002501,33.9
FL,Miami-Dade,12086002502,36.1
FL,Miami-Dade,12086002600,31.9
FL,Miami-Dade,12086002702,34.2
FL,Miami-Dade,12086002703,34.4
FL,Miami-Dade,12086002705,38.2
FL,Miami-Dade,12086002706,32.5
FL,Miami-Dade,12086002800,34.3
FL,Miami-Dade,12086002900,34
FL,Miami-Dade,12086003001,43.9
FL,Miami-Dade,12086003003,37.2
FL,Miami-Dade,12086003004,39.7
FL,Miami-Dade,12086003100,31.7
FL,Miami-Dade,12086003400,32.4
FL,Miami-Dade,12086003601,39.8
FL,Miami-Dade,12086003602,40.3
FL,Miami-Dade,12086003702,32.5
FL,Miami-Dade,12086003703,31.6
FL,Miami-Dade,12086003704,34.7
FL,Miami-Dade,12086003705,29.9
FL,Miami-Dade,12086003706,37.3
FL,Miami-Dade,12086003707,36.2
FL,Miami-Dade,12086003801,41.1
FL,Miami-Dade,12086003803,51
FL,Miami-Dade,12086003804,46
FL,Miami-Dade,12086003906,41.9
FL,Miami-Dade,12086003909,48.6
FL,Miami-Dade,12086003911,42.3
FL,Miami-Dade,12086003912,38.1
FL,Miami-Dade,12086003913,41.6
FL,Miami-Dade,12086003914,43.3
FL,Miami-Dade,12086003915,39.5
FL,Miami-Dade,12086003916,38.2
FL,Miami-Dade,12086003917,37.5
FL,Miami-Dade,12086003918,35.9
FL,Miami-Dade,12086003919,44.1
FL,Miami-Dade,12086003921,48.5
FL,Miami-Dade,12086003922,49.4
FL,Miami-Dade,12086004000,39.3
FL,Miami-Dade,12086004102,46
FL,Miami-Dade,12086004103,43.6
FL,Miami-Dade,12086004105,42
FL,Miami-Dade,12086004106,40
FL,Miami-Dade,12086004203,34.1
FL,Miami-Dade,12086004204,36.3
FL,Miami-Dade,12086004205,38.6
FL,Miami-Dade,12086004206,40.2
FL,Miami-Dade,12086004301,36.4
FL,Miami-Dade,12086004303,34.3
FL,Miami-Dade,12086004304,39.3
FL,Miami-Dade,12086004403,40.2
FL,Miami-Dade,12086004404,48.8
FL,Miami-Dade,12086004405,37.2
FL,Miami-Dade,12086004406,35.8
FL,Miami-Dade,12086004500,48
FL,Miami-Dade,12086004602,38.1
FL,Miami-Dade,12086004605,41.4
FL,Miami-Dade,12086004607,46.9
FL,Miami-Dade,12086004608,41.1
FL,Miami-Dade,12086004701,41.3
FL,Miami-Dade,12086004702,41.8
FL,Miami-Dade,12086004703,43.4
FL,Miami-Dade,12086004901,38.7
FL,Miami-Dade,12086004902,42.1
FL,Miami-Dade,12086005001,42.8
FL,Miami-Dade,12086005002,43.6
FL,Miami-Dade,12086005102,50.9
FL,Miami-Dade,12086005103,40.9
FL,Miami-Dade,12086005104,38.3
FL,Miami-Dade,12086005201,37.6
FL,Miami-Dade,12086005202,36.7
FL,Miami-Dade,12086005302,42.2
FL,Miami-Dade,12086005303,38.3
FL,Miami-Dade,12086005304,41.8
FL,Miami-Dade,12086005403,40.2
FL,Miami-Dade,12086005405,39.9
FL,Miami-Dade,12086005406,37.4
FL,Miami-Dade,12086005407,45.4
FL,Miami-Dade,12086005409,39.4
FL,Miami-Dade,12086005410,41.4
FL,Miami-Dade,12086005501,44.4
FL,Miami-Dade,12086005502,44.8
FL,Miami-Dade,12086005600,45.6
FL,Miami-Dade,12086005701,47.9
FL,Miami-Dade,12086005703,45.4
FL,Miami-Dade,12086005704,42.3
FL,Miami-Dade,12086005801,45.9
FL,Miami-Dade,12086005802,46.3
FL,Miami-Dade,12086005901,45.2
FL,Miami-Dade,12086005902,44.9
FL,Miami-Dade,12086005903,42.9
FL,Miami-Dade,12086005904,44.2
FL,Miami-Dade,12086006001,44.6
FL,Miami-Dade,12086006002,43.1
FL,Miami-Dade,12086006101,44.6
FL,Miami-Dade,12086006102,46.8
FL,Miami-Dade,12086006201,41.6
FL,Miami-Dade,12086006203,40.4
FL,Miami-Dade,12086006205,35.9
FL,Miami-Dade,12086006206,37.3
FL,Miami-Dade,12086006301,46.6
FL,Miami-Dade,12086006302,43.7
FL,Miami-Dade,12086006401,42
FL,Miami-Dade,12086006402,42.2
FL,Miami-Dade,12086006403,43.6
FL,Miami-Dade,12086006501,43
FL,Miami-Dade,12086006503,44.2
FL,Miami-Dade,12086006504,42.4
FL,Miami-Dade,12086006601,39.6
FL,Miami-Dade,12086006602,35.5
FL,Miami-Dade,12086006702,31.6
FL,Miami-Dade,12086006705,43.9
FL,Miami-Dade,12086006706,39.6
FL,Miami-Dade,12086006707,36.6
FL,Miami-Dade,12086006709,31.7
FL,Miami-Dade,12086006711,31.6
FL,Miami-Dade,12086006713,32.3
FL,Miami-Dade,12086006714,37.8
FL,Miami-Dade,12086006801,41.9
FL,Miami-Dade,12086006802,52.8
FL,Miami-Dade,12086006900,42.8
FL,Miami-Dade,12086007001,38.5
FL,Miami-Dade,12086007002,38.6
FL,Miami-Dade,12086007101,37.3
FL,Miami-Dade,12086007103,36
FL,Miami-Dade,12086007104,34.5
FL,Miami-Dade,12086007200,35.9
FL,Miami-Dade,12086007300,44.5
FL,Miami-Dade,12086007400,41.1
FL,Miami-Dade,12086007501,44.4
FL,Miami-Dade,12086007503,40.3
FL,Miami-Dade,12086007601,40.7
FL,Miami-Dade,12086007603,26.4
FL,Miami-Dade,12086007604,37.6
FL,Miami-Dade,12086007605,34.1
FL,Miami-Dade,12086007606,41.9
FL,Miami-Dade,12086007701,44.4
FL,Miami-Dade,12086007702,45.7
FL,Miami-Dade,12086007704,35.1
FL,Miami-Dade,12086007705,43.3
FL,Miami-Dade,12086007801,46.7
FL,Miami-Dade,12086007804,36.5
FL,Miami-Dade,12086007805,42.4
FL,Miami-Dade,12086007806,43.3
FL,Miami-Dade,12086007807,41.6
FL,Miami-Dade,12086007901,40.2
FL,Miami-Dade,12086007902,42.4
FL,Miami-Dade,12086008000,45.9
FL,Miami-Dade,12086008101,43.1
FL,Miami-Dade,12086008102,43.4
FL,Miami-Dade,12086008202,41.7
FL,Miami-Dade,12086008205,46
FL,Miami-Dade,12086008206,42.2
FL,Miami-Dade,12086008207,43.9
FL,Miami-Dade,12086008208,37
FL,Miami-Dade,12086008209,42.4
FL,Miami-Dade,12086008304,39.2
FL,Miami-Dade,12086008305,40.9
FL,Miami-Dade,12086008306,39.3
FL,Miami-Dade,12086008307,37.2
FL,Miami-Dade,12086008308,37.4
FL,Miami-Dade,12086008309,29.1
FL,Miami-Dade,12086008405,41.8
FL,Miami-Dade,12086008407,41.6
FL,Miami-Dade,12086008409,41.2
FL,Miami-Dade,12086008410,42.3
FL,Miami-Dade,12086008412,40.4
FL,Miami-Dade,12086008414,41.6
FL,Miami-Dade,12086008415,43.6
FL,Miami-Dade,12086008416,40
FL,Miami-Dade,12086008417,41.4
FL,Miami-Dade,12086008418,38.7
FL,Miami-Dade,12086008419,40.3
FL,Miami-Dade,12086008501,45.3
FL,Miami-Dade,12086008502,43.3
FL,Miami-Dade,12086008601,44.5
FL,Miami-Dade,12086008602,42.7
FL,Miami-Dade,12086008701,41.8
FL,Miami-Dade,12086008702,43.4
FL,Miami-Dade,12086008803,44.1
FL,Miami-Dade,12086008804,46
FL,Miami-Dade,12086008805,43.3
FL,Miami-Dade,12086008806,45
FL,Miami-Dade,12086008901,46
FL,Miami-Dade,12086008902,46.7
FL,Miami-Dade,12086008904,20.8
FL,Miami-Dade,12086008906,43.8
FL,Miami-Dade,12086008907,42.9
FL,Miami-Dade,12086009006,44.8
FL,Miami-Dade,12086009010,38.5
FL,Miami-Dade,12086009014,36
FL,Miami-Dade,12086009015,41.5
FL,Miami-Dade,12086009017,41.1
FL,Miami-Dade,12086009019,46.1
FL,Miami-Dade,12086009020,41.4
FL,Miami-Dade,12086009021,40.1
FL,Miami-Dade,12086009022,41.6
FL,Miami-Dade,12086009023,37.7
FL,Miami-Dade,12086009024,33.2
FL,Miami-Dade,12086009026,45.5
FL,Miami-Dade,12086009027,37.1
FL,Miami-Dade,12086009028,39
FL,Miami-Dade,12086009029,43
FL,Miami-Dade,12086009030,37.6
FL,Miami-Dade,12086009031,35.8
FL,Miami-Dade,12086009034,37.2
FL,Miami-Dade,12086009035,33.6
FL,Miami-Dade,12086009036,33.6
FL,Miami-Dade,12086009038,32.8
FL,Miami-Dade,12086009039,33.9
FL,Miami-Dade,12086009040,74.3
FL,Miami-Dade,12086009043,31.5
FL,Miami-Dade,12086009044,29.8
FL,Miami-Dade,12086009046,30.3
FL,Miami-Dade,12086009047,30.5
FL,Miami-Dade,12086009100,38.1
FL,Miami-Dade,12086009200,43.6
FL,Miami-Dade,12086009305,42.2
FL,Miami-Dade,12086009306,41.8
FL,Miami-Dade,12086009307,39
FL,Miami-Dade,12086009308,38.4
FL,Miami-Dade,12086009309,43
FL,Miami-Dade,12086009311,43.5
FL,Miami-Dade,12086009312,34
FL,Miami-Dade,12086009313,40.5
FL,Miami-Dade,12086009314,42.6
FL,Miami-Dade,12086009315,48.3
FL,Miami-Dade,12086009400,34.5
FL,Miami-Dade,12086009501,31
FL,Miami-Dade,12086009503,34
FL,Miami-Dade,12086009504,35.3
FL,Miami-Dade,12086009600,35.2
FL,Miami-Dade,12086009703,41.1
FL,Miami-Dade,12086009704,42
FL,Miami-Dade,12086009705,43.6
FL,Miami-Dade,12086009706,40.8
FL,Miami-Dade,12086009803,34.1
FL,Miami-Dade,12086009804,38.8
FL,Miami-Dade,12086009806,44.2
FL,Miami-Dade,12086009807,35.7
FL,Miami-Dade,12086009808,43.8
FL,Miami-Dade,12086009901,30.5
FL,Miami-Dade,12086009903,36.7
FL,Miami-Dade,12086009904,27
FL,Miami-Dade,12086009905,34.3
FL,Miami-Dade,12086009906,35.3
FL,Miami-Dade,12086010001,33.7
FL,Miami-Dade,12086010005,41.1
FL,Miami-Dade,12086010006,35.4
FL,Miami-Dade,12086010009,38.8
FL,Miami-Dade,12086010010,33
FL,Miami-Dade,12086010011,28.5
FL,Miami-Dade,12086010012,31.2
FL,Miami-Dade,12086010013,37.8
FL,Miami-Dade,12086010015,38.4
FL,Miami-Dade,12086010016,37.3
FL,Miami-Dade,12086010193,34.2
FL,Miami-Dade,12086010198,36.7
FL,Miami-Dade,12086010201,38.1
FL,Miami-Dade,12086010204,37
FL,Miami-Dade,12086010205,40.6
FL,Miami-Dade,12086010207,35.5
FL,Miami-Dade,12086010208,37.3
FL,Miami-Dade,12086010209,32.6
FL,Miami-Dade,12086010210,34.8
FL,Miami-Dade,12086010300,42.8
FL,Miami-Dade,12086010400,34.9
FL,Miami-Dade,12086010500,29.4
FL,Miami-Dade,12086010604,38.3
FL,Miami-Dade,12086010606,39.6
FL,Miami-Dade,12086010608,37.7
FL,Miami-Dade,12086010609,33.8
FL,Miami-Dade,12086010610,43.5
FL,Miami-Dade,12086010612,33.6
FL,Miami-Dade,12086010613,34.5
FL,Miami-Dade,12086010614,27.8
FL,Miami-Dade,12086010617,28.7
FL,Miami-Dade,12086010703,30.3
FL,Miami-Dade,12086010704,29.2
FL,Miami-Dade,12086010801,29.5
FL,Miami-Dade,12086010802,26.8
FL,Miami-Dade,12086010900,29
FL,Miami-Dade,12086011001,28
FL,Miami-Dade,12086011003,35.1
FL,Miami-Dade,12086011005,33.3
FL,Miami-Dade,12086011007,32.1
FL,Miami-Dade,12086011008,29.2
FL,Miami-Dade,12086011009,28.8
FL,Miami-Dade,12086011101,28.1
FL,Miami-Dade,12086011102,37.5
FL,Miami-Dade,12086011201,29.5
FL,Miami-Dade,12086011202,28.9
FL,Miami-Dade,12086011300,28.2
FL,Miami-Dade,12086011401,30.6
FL,Miami-Dade,12086011403,30.3
FL,Miami-Dade,12086011404,28.1
FL,Miami-Dade,12086011500,38.7
FL,Miami-Dade,12086011600,36.2
FL,Miami-Dade,12086011700,33.9
FL,Miami-Dade,12086011800,39.8
FL,Miami-Dade,12086011900,38.1
FL,Miami-Dade,12086012000,30.9
FL,Miami-Dade,12086012100,32
FL,Miami-Dade,12086012200,40.4
FL,Miami-Dade,12086012300,35.9
FL,Miami-Dade,12086012400,36.2
FL,Miami-Dade,12086012500,40.5
FL,Miami-Dade,12086012600,36.3
FL,Miami-Dade,12086012700,38.3
FL,Miami-Dade,12086012800,40.6
FL,Miami-Dade,12086012900,38.7
FL,Miami-Dade,12086013000,40.5
FL,Miami-Dade,12086013100,38
FL,Miami-Dade,12086013200,40.4
FL,Miami-Dade,12086013300,37.1
FL,Miami-Dade,12086013400,37.4
FL,Miami-Dade,12086013500,36.7
FL,Miami-Dade,12086013600,39.3
FL,Miami-Dade,12086013700,39.2
FL,Miami-Dade,12086013800,37.1
FL,Miami-Dade,12086013900,39.9
FL,Miami-Dade,12086014000,36.6
FL,Miami-Dade,12086014100,32
FL,Miami-Dade,12086014200,41.1
FL,Miami-Dade,12086014300,40.8
